Iteration	Posterior	Likelihood	Prior	alpha_morpho	clock_morpho	completeness	diversification	extinction_rate	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	F[15]	F[16]	F[17]	F[18]	F[19]	F[20]	F[21]	F[22]	F[23]	F[24]	F[25]	F[26]	num_samp_anc	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	t[25]	t[26]	turnover
3300	-727.7478	-571.0687	-156.6791	154078.9	0.08253923	0.1683044	-0.02142016	1.328006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.77973	0.2687393	0.996764	0.999171	1.00083	1.00324	1.306586	8.30439	6.80825	6.59842	6.48093	4.11696	4.5756	1.42981	7.43443	6.19163	6.38838	5.98424	3.08291	1.47811	1.99707	6.58508	6.28322	6.30355	7.14643	3.14941	2.35209	3.19797	3.10956	3.34655	2.36434	2.6292	3.7044	1.016394
3310	-722.6114	-568.7264	-153.885	503698.6	0.0719504	0.188786	0.06132612	0.9423491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.97808	0.2193038	0.99821	0.999542	1.00046	1.00179	1.003675	8.30439	6.80825	6.59842	6.48093	4.30579	4.5756	2.16728	8.18912	6.19163	6.38838	5.98424	3.08291	1.3331	2.33006	6.58508	6.28322	6.43626	7.14643	3.14941	2.33286	3.19797	3.10956	3.34655	4.15797	2.6292	3.7044	0.9388984
3320	-719.7156	-561.4378	-158.2777	718964.8	0.06561444	0.08905732	-0.0125776	1.620347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.44577	0.1584115	0.998501	0.999617	1.00038	1.0015	1.60777	8.30439	6.80825	6.90795	6.48093	4.30579	4.5756	2.41702	8.18912	5.35603	6.38838	5.20245	3.08291	1.3331	2.33006	6.58508	6.28322	6.43626	7.14643	3.14941	2.50032	3.31101	3.10956	3.34655	4.15797	2.6773	4.66739	1.007823
3330	-718.6175	-564.7936	-153.8239	249325.8	0.06859843	0.1067595	0.09255081	1.270988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.88366	0.1519075	0.997455	0.999349	1.00065	1.00255	1.363538	8.30439	6.80825	6.90795	6.48093	4.7459	4.5756	1.86089	8.18912	5.83416	6.38838	5.20245	3.08291	2.394	1.28143	6.58508	6.28322	6.43626	7.01017	3.14941	2.50032	3.31101	3.10956	3.34655	4.15797	2.6773	3.41661	0.9321245
3340	-722.2945	-567.9603	-154.3343	167758	0.07540207	0.1394946	0.08654586	0.9099613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.83435	0.1475117	0.996898	0.999206	1.00079	1.00311	0.9965071	8.30439	6.80825	6.90795	6.48093	4.24856	4.84216	1.86089	8.18912	6.22768	6.38838	5.20245	3.08291	2.34815	2.04422	6.58508	6.28322	6.43626	7.01017	3.14941	2.50032	3.31101	2.90345	3.34655	4.61259	2.6773	3.41661	0.9131508
3350	-724.2956	-563.2261	-161.0696	441339.8	0.06176517	0.2148862	0.03233914	0.6776413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.63128	0.1854708	0.998087	0.999511	1.00049	1.00191	0.7099804	8.30439	6.80825	6.90795	6.33296	4.24856	4.84216	1.86089	8.18912	6.22768	6.38838	5.20245	3.12551	2.34815	1.66704	6.58508	6.28322	6.41725	7.01017	3.14941	2.31882	3.16161	2.90345	3.34655	4.61259	3.16179	3.41661	0.9544507
3360	-728.0126	-564.9696	-163.043	591211.1	0.06850794	0.1929272	-0.006629256	0.601259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.87922	0.1437283	0.998347	0.999577	1.00042	1.00165	0.5946298	8.30439	6.80825	6.90795	6.33296	4.24856	4.84216	1.86089	8.24439	5.24514	6.38838	5.20245	3.12551	2.45214	1.47891	2.58763	6.28322	6.41725	7.11859	3.14941	2.31882	3.16161	2.90345	3.34655	3.25832	3.39717	3.41661	1.011149
3370	-722.3566	-569.0661	-153.2905	938443.1	0.05974463	0.3512643	0.04952817	0.520905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.66014	0.2820491	0.998688	0.999665	1.00033	1.00131	0.5704332	8.30439	6.80825	6.90795	6.33296	4.24856	4.8929	1.50487	8.24439	5.24514	6.5347	5.20245	3.12551	2.45214	2.10091	2.58763	6.28322	6.41725	7.11859	3.14941	2.31882	3.16161	2.90345	3.32862	3.31132	3.02835	3.41661	0.9131745
3380	-714.5177	-564.4271	-150.0906	589136.9	0.07417177	0.1073886	0.1273525	1.532212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.35568	0.1843378	0.998344	0.999577	1.00042	1.00166	1.659565	8.30439	6.80825	6.90795	6.33296	4.24856	4.8929	1.91528	8.24439	5.24514	6.5347	5.20245	3.12551	2.45214	2.10091	2.58763	6.28322	6.41725	7.11859	3.16421	2.31882	3.16161	2.90345	3.04303	3.31132	3.02835	3.41661	0.9232615
3390	-714.3993	-564.5884	-149.8109	710321.9	0.09118295	0.2830943	0.05415165	0.7988222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.08658	0.3154417	0.998492	0.999614	1.00038	1.00151	0.8529738	8.30439	6.80825	6.90795	6.33296	4.24856	4.8929	1.93832	8.24439	5.38277	6.5347	5.20245	3.12551	2.53739	1.85545	5.46576	6.28322	6.41725	7.11859	3.16421	2.31882	3.16161	2.90345	2.83546	3.15188	3.09233	3.41661	0.9365143
3400	-718.9875	-565.3944	-153.5931	620214.9	0.09861374	0.03368334	-0.07435645	2.727486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.07137	0.09507322	0.998386	0.999587	1.00041	1.00161	2.65313	8.30439	6.80825	6.90795	6.33296	4.24856	4.8929	1.91055	8.24439	5.38277	6.5347	5.20245	3.12551	2.53739	1.60634	5.46576	6.10276	6.43559	7.11859	3.16421	2.31882	3.16161	2.90345	2.83546	3.15188	3.09233	3.16109	1.028026
3410	-708.1087	-564.4928	-143.6159	612983.7	0.1013311	0.08187383	0.02330888	1.689097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.96659	0.1506251	0.998377	0.999585	1.00041	1.00162	1.712406	8.30439	6.9147	6.90795	6.33296	4.21815	4.8929	1.91055	8.24439	5.38277	6.5347	5.20245	3.12551	1.9481	1.58046	5.46576	6.10276	6.43559	7.11859	3.16421	2.31882	3.16161	2.90345	2.83546	2.51358	3.09233	4.10954	0.9863882
3420	-707.7769	-566.7466	-141.0304	501965.1	0.1089519	0.1299668	-0.04725504	1.382921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.40394	0.2065827	0.998206	0.999541	1.00046	1.00179	1.335666	8.30439	6.9147	6.90795	6.33296	4.21815	4.8929	1.91055	8.24439	5.38277	6.5347	5.20245	3.12551	1.9481	1.58046	5.46576	6.10276	6.43559	7.11859	3.16421	2.31882	3.39094	3.13708	2.83546	2.51358	3.09233	4.0509	1.035379
3430	-707.2149	-560.4781	-146.7368	847018.6	0.08872087	0.2263268	0.04180942	0.9720516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.44144	0.2843594	0.998619	0.999647	1.00035	1.00138	1.013861	8.30439	6.9147	6.90795	6.33296	4.21815	4.8929	1.91055	8.24439	5.38277	6.5347	5.20245	3.12551	2.32967	1.58046	5.46576	6.10276	6.43559	7.11859	3.16421	2.31882	3.39094	3.13708	2.83546	2.51358	3.09233	4.0509	0.9587622
3440	-714.3662	-564.4102	-149.956	276707.7	0.08309761	0.1544993	0.02240404	0.8783959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.85486	0.1605103	0.997585	0.999382	1.00062	1.00242	0.9008	8.30439	6.9147	6.90795	6.33296	4.21815	4.8929	1.59427	8.24439	5.38277	6.5347	5.20245	3.12551	2.32967	1.58046	5.46576	6.10276	6.37754	7.11859	3.16421	2.31882	3.39094	3.02658	2.83546	2.54451	3.09233	3.11025	0.9751287
3450	-719.6795	-573.4706	-146.2089	554563.2	0.09150955	0.1468829	0.1064252	1.246355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.65605	0.2145876	0.998294	0.999564	1.00044	1.00171	1.35278	8.30439	6.75492	6.90795	6.57319	4.21815	4.8929	1.29327	8.24439	5.38277	6.5347	5.20245	3.12551	2.50185	1.10228	4.86854	6.10276	6.37754	7.11859	3.16421	2.52979	3.39094	3.02658	2.83546	2.54451	3.09233	3.11025	0.9213285
3460	-714.9317	-566.1058	-148.8259	365393.4	0.08092162	0.1440917	-0.02121103	1.119829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.80192	0.1885226	0.997898	0.999462	1.00054	1.0021	1.098618	8.30439	6.75492	6.90795	6.57319	4.21815	4.8929	1.29327	8.24439	5.38277	6.5347	5.20245	3.12551	2.50185	1.10228	4.86854	6.10276	6.37754	7.11859	3.16421	2.52979	3.39094	3.02658	2.83546	2.54451	3.09233	3.99311	1.019307
3470	-720.0613	-575.3037	-144.7576	879618.5	0.09090246	0.08631802	0.07916131	1.677781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.01418	0.1585046	0.998645	0.999654	1.00035	1.00136	1.756943	8.30439	6.75492	6.90795	6.37132	4.21815	4.8929	1.2666	8.24439	5.38277	6.5347	5.20245	3.12551	1.616	1.10228	4.86854	6.10276	6.37754	7.11859	3.16421	2.49478	3.39094	3.02658	2.80736	2.45606	3.09233	3.99311	0.9549437
3480	-715.6332	-572.5282	-143.105	347976.3	0.08525166	0.1208958	0.1381841	1.859511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.90502	0.2557228	0.997846	0.999449	1.00055	1.00216	1.997695	8.30439	6.75492	6.90795	6.37132	4.21815	4.8929	1.2666	8.24439	5.38277	6.5347	5.20245	3.12551	1.616	1.34271	4.76815	6.10276	6.37754	7.11859	3.35511	2.49478	3.39094	3.02658	2.80736	2.46096	3.09233	4.72984	0.9308282
3490	-717.2855	-574.444	-142.8415	496717.2	0.0845559	0.1477547	0.01656659	1.395045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.20424	0.2418606	0.998197	0.999539	1.00046	1.0018	1.411612	8.30439	6.75492	6.90795	6.37132	4.35118	4.8929	1.13928	8.24439	5.38277	6.5347	5.64588	3.12551	1.616	1.34271	4.59487	6.10276	6.37754	6.84372	3.35511	2.49478	3.39094	3.02658	2.80736	2.46096	3.09233	4.72984	0.9882641
3500	-713.5378	-564.3946	-149.1432	768235.9	0.0895769	0.08349453	0.1257459	1.630568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.31567	0.1485463	0.99855	0.999629	1.00037	1.00145	1.756314	8.30439	6.75492	6.42383	6.44285	4.35118	4.8929	1.17832	8.24439	5.38277	6.5347	5.80515	3.12551	2.44559	1.34271	4.59487	6.10276	6.37754	6.84372	3.10682	2.6572	3.39094	3.02658	2.80736	2.46096	3.09233	4.72984	0.9284035
3510	-715.8982	-566.5474	-149.3508	539529.2	0.09188672	0.1149422	0.08607732	1.339526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.89146	0.1739639	0.99827	0.999557	1.00044	1.00173	1.425603	8.30439	6.75492	6.42383	6.44285	4.21795	4.8929	1.17698	8.24439	5.38277	6.5347	5.80515	3.1673	2.28055	1.34271	3.25825	5.64875	6.37754	6.84372	3.10682	2.6572	3.39094	3.02658	2.80736	2.46096	3.09233	4.72984	0.9396204
3520	-715.0099	-575.1005	-139.9093	768867.3	0.1098064	0.2966035	0.02051332	0.9540754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.44534	0.4023082	0.998551	0.999629	1.00037	1.00145	0.9745887	8.30439	6.75492	6.93881	6.44285	4.21795	4.8929	1.28921	8.24439	5.38277	6.5347	5.80515	3.1673	2.67153	1.34271	3.29519	5.64875	6.37754	6.84372	3.10682	2.6572	3.39094	3.02658	2.80736	2.46096	3.09233	4.72984	0.9789518
3530	-718.4962	-572.5142	-145.982	701429.9	0.09461516	0.3084693	0.08024147	0.7366561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.4537	0.3285982	0.998483	0.999612	1.00039	1.00152	0.8168975	8.30439	6.75492	6.93881	6.44285	3.46418	4.8929	1.28921	8.1491	5.38277	6.5347	5.80515	3.1673	2.10826	1.30439	3.45562	5.64875	6.37754	6.84372	3.10682	2.6572	3.39094	3.02658	3.28337	2.46096	3.09233	4.72984	0.9017729
3540	-722.3211	-580.517	-141.8041	834331.3	0.1079875	0.1880522	0.08375488	1.200935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.25313	0.2781439	0.998609	0.999644	1.00036	1.00139	1.284689	8.30439	6.75492	6.93881	6.44285	3.53876	4.8929	1.28921	8.1491	5.23274	6.5347	5.80515	3.1673	2.17599	1.30439	2.95863	5.64875	6.37754	6.84372	3.10682	2.6572	3.39094	3.02658	2.99207	2.44915	3.09233	4.72984	0.9348053
3550	-716.1548	-582.0065	-134.1483	929577.4	0.1304935	0.3237146	0.07072124	0.8720794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.32196	0.4174345	0.998682	0.999663	1.00034	1.00132	0.9428006	8.30439	6.75492	6.93881	6.44285	3.53876	4.8929	1.28921	8.1491	5.28272	6.5347	5.80515	3.1673	2.17607	1.30439	2.95863	5.64875	6.37754	6.84372	3.10682	2.6572	3.16573	3.02658	2.99207	2.90727	3.09233	4.72984	0.9249881
3560	-723.2373	-577.0975	-146.1398	379148.7	0.1006487	0.43603	0.02932798	0.4716653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.973736	0.3646652	0.997936	0.999472	1.00053	1.00207	0.5009933	8.30439	6.75492	6.93881	6.44285	3.53876	4.46399	1.28921	8.1491	5.28272	6.5347	5.80515	2.85874	2.17607	1.42693	2.95863	5.53296	6.37754	6.84372	3.10682	2.6572	3.16573	3.02658	2.99207	2.6139	2.82368	4.00572	0.9414603
3570	-719.3577	-569.2	-150.1577	318235.4	0.0760814	0.3679432	0.008894209	0.6296683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.20552	0.3665527	0.997748	0.999424	1.00057	1.00225	0.6385625	8.30439	6.75492	6.93881	6.44285	3.12055	4.30621	1.31974	8.1491	5.2555	6.5347	5.80515	2.85874	2.66274	1.42693	3.43772	5.53296	6.37754	6.84372	3.10682	2.6572	3.16573	3.02658	2.99207	2.6139	3.18969	4.00572	0.9860715
3580	-718.2442	-567.3782	-150.866	425424.9	0.07216533	0.2942008	0.06648077	0.6432031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.47556	0.2681087	0.998052	0.999502	1.0005	1.00195	0.7096838	8.30439	6.75492	6.93881	6.44285	3.94796	4.30872	1.31974	7.81508	5.2555	6.5347	5.80515	2.85874	2.66274	1.42693	3.11249	5.53296	6.37754	6.84372	3.10682	2.6572	3.16573	3.02658	2.99207	3.60633	2.96145	4.00572	0.9063234
3590	-723.596	-565.3224	-158.2736	318978.2	0.06407635	0.03780959	0.08596767	2.013738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.40252	0.07913051	0.99775	0.999424	1.00057	1.00225	2.099706	8.30439	6.92624	6.93881	6.44285	3.94796	4.30872	1.31974	7.81508	5.2555	6.5347	5.80515	2.85874	2.66274	1.42693	3.11249	5.53296	6.33872	6.84372	3.35922	2.44021	2.99909	3.02658	2.99207	4.0658	2.96145	4.00572	0.9590573
3600	-719.4338	-571.8778	-147.5561	486609.9	0.08447607	0.03263119	0.01319787	2.838634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.24667	0.09575253	0.998178	0.999534	1.00046	1.00182	2.851832	8.30439	6.92624	6.55648	6.44285	3.94796	4.30872	1.26223	7.81508	5.2555	6.5347	5.72317	2.85874	2.66274	1.42693	3.11249	5.53296	6.57492	6.84372	3.35922	2.44021	2.99909	3.02658	2.99207	5.26085	2.96145	4.00572	0.9953721
3610	-715.0892	-567.4326	-147.6566	343051.5	0.08554516	0.108729	-0.07653328	1.660204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.85123	0.2025335	0.997831	0.999445	1.00055	1.00217	1.58367	8.30439	6.86262	6.55648	6.44285	3.94796	4.30872	1.46531	7.81508	5.2555	6.5347	5.72317	2.85874	2.66274	1.42693	3.11249	5.53296	6.57492	6.84372	3.35922	2.44021	2.99909	3.02658	3.35835	5.26085	2.96145	4.00572	1.048327
3620	-714.1801	-575.748	-138.432	164566.1	0.1003282	0.1467207	0.06944384	1.29927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.66933	0.2234086	0.996868	0.999198	1.0008	1.00314	1.368714	8.30439	6.86262	6.55648	6.44285	3.94796	4.72896	1.17911	7.81508	5.2555	6.5347	5.72317	2.8994	2.41524	1.42693	2.71646	5.53296	6.57492	7.0859	3.35922	2.44021	2.99909	3.02658	3.35835	5.26085	2.96145	4.00572	0.9492635
3630	-722.0767	-575.3885	-146.6881	366038.2	0.0879433	0.08807474	0.093913	1.637803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.45105	0.1581808	0.9979	0.999463	1.00054	1.0021	1.731716	8.30439	6.86262	6.55648	6.44285	3.94796	4.78553	1.17911	7.81508	5.2555	6.5347	6.11695	2.8994	2.41524	1.42693	2.71646	5.59623	6.57492	7.0859	3.35922	2.44021	2.99909	3.02658	3.14515	5.26085	2.96145	4.26701	0.9457688
3640	-717.8805	-570.987	-146.8935	852673.2	0.08803296	0.06486487	0.01336833	1.988255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.69243	0.1379137	0.998624	0.999648	1.00035	1.00138	2.001623	8.30439	6.86262	6.55648	6.44285	4.24774	4.78553	1.26744	7.44376	5.2555	6.5347	5.77305	2.8994	2.41524	1.41792	2.36939	6.25019	6.57492	7.0859	3.35922	2.44021	2.99909	3.02658	3.14515	5.26085	3.2551	4.26701	0.9933213
3650	-714.5347	-564.268	-150.2667	749956.2	0.08570266	0.1981594	0.09798507	1.082472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.47754	0.267512	0.998533	0.999625	1.00037	1.00147	1.180457	8.30439	6.86262	6.55648	6.44285	4.24774	4.78553	1.26744	7.44376	5.2555	6.5347	5.77305	3.01583	2.41524	1.41792	2.36939	6.25019	6.57492	7.0859	3.35922	2.44021	2.99909	3.02658	3.21373	5.26085	3.2551	4.26701	0.9169939
3660	-716.8613	-565.9647	-150.8966	442131.3	0.08996724	0.07851372	0.1576216	2.063912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.56021	0.1758522	0.998089	0.999511	1.00049	1.00191	2.221534	8.30439	6.86262	6.55648	6.44285	4.24774	4.78553	1.41132	7.24337	5.2555	6.5347	5.80287	3.01583	2.38596	1.43822	2.36939	6.25019	6.57492	7.0859	3.35922	2.44021	2.99909	3.02658	3.21373	5.26085	3.2551	4.26701	0.9290483
3670	-710.6229	-566.3163	-144.3066	242715.7	0.0805905	0.1859653	0.1038052	1.01577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2282	0.2320516	0.997421	0.99934	1.00066	1.00258	1.119575	8.30439	6.86262	6.99818	6.44285	2.80403	4.78553	1.41132	7.36803	5.2555	6.5347	5.80287	2.98027	2.38596	1.43822	3.86099	6.25019	6.57492	6.95129	3.35922	2.7527	2.99909	3.02658	3.21373	5.26085	2.80261	4.26701	0.9072816
3680	-718.102	-567.1552	-150.9468	242715.7	0.0805905	0.1563298	0.07034974	1.347036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.36735	0.249602	0.997421	0.99934	1.00066	1.00258	1.417385	8.30439	6.86262	6.99818	6.44285	4.09808	4.78553	1.41132	7.36803	5.2555	6.5347	5.80287	2.98027	2.38596	1.43822	3.86099	6.25019	6.57492	7.04045	3.35922	2.7527	2.99909	3.04257	3.21373	5.24841	2.80261	2.94215	0.9503665
3690	-728.2895	-577.9016	-150.3879	516708.3	0.06317183	0.2542901	0.0357284	0.7187436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.66662	0.2450945	0.998232	0.999548	1.00045	1.00177	0.7544721	8.30439	6.86262	6.99818	6.44285	4.09808	4.78553	1.65041	7.36803	5.2555	6.5347	5.80287	2.98027	2.38596	1.43591	3.86099	6.25019	6.45762	7.04045	3.35922	2.7527	2.99909	3.04257	3.21373	5.24841	2.80261	2.94215	0.9526445
3700	-715.3218	-567.432	-147.8898	503274	0.08181614	0.2026591	0.01284552	0.9372764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.40387	0.2382263	0.998209	0.999542	1.00046	1.00179	0.9501219	8.30439	6.84239	6.99818	6.44285	4.09808	4.78553	1.34961	7.36803	6.13139	6.5347	5.80287	2.98027	2.38596	1.43591	2.51687	6.25019	6.35971	7.04045	3.35922	2.7527	3.13337	3.09898	3.21373	5.60827	3.09155	4.86274	0.9864801
3710	-714.1093	-562.0838	-152.0255	511173.4	0.0736306	0.1760155	0.06151653	1.227467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.812497	0.2622056	0.998223	0.999545	1.00045	1.00178	1.288984	8.30439	6.84239	6.99818	6.44285	4.09808	4.62802	1.34961	7.36803	6.10207	6.5347	5.80287	3.19542	2.38596	1.43591	2.96339	6.25019	6.35971	7.04045	3.35922	2.7527	3.0495	3.09898	3.21373	5.60827	3.09155	4.86274	0.9522752
3720	-716.4188	-562.011	-154.4078	173001.7	0.07335025	0.05876731	-0.09821973	2.355607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.79725	0.1470759	0.996946	0.999218	1.00078	1.00306	2.257387	8.30439	6.84239	6.99818	6.44285	3.39127	4.62802	1.40136	7.36803	6.20636	6.5347	5.40583	3.19542	2.75976	1.20162	2.94877	6.25019	6.35971	6.82101	3.35922	2.7527	3.0495	3.09898	3.21373	5.60827	3.16919	4.86274	1.04351
3730	-711.9575	-564.1622	-147.7953	42623.21	0.08593423	0.07525009	0.1412275	1.842135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.09739	0.1499009	0.99385	0.998421	1.00157	1.00616	1.983363	8.30439	6.84239	6.99818	6.44285	3.39127	4.62802	1.40136	7.36803	6.20636	6.5347	5.40583	3.19542	2.75976	1.45485	2.94877	6.25019	6.35971	6.82101	2.90369	2.7527	3.0495	3.09898	2.92635	5.60827	3.22379	4.86274	0.9287939
3740	-712.3387	-573.2019	-139.1368	49309.31	0.09751836	0.070042	0.06992271	1.893116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.740694	0.1425845	0.994282	0.998532	1.00146	1.00573	1.963039	8.30439	6.84239	6.99818	6.44285	3.46202	4.62802	1.17085	7.36803	5.78191	6.5347	5.40583	3.19542	2.75976	1.45485	2.70619	6.25019	6.35971	6.82101	2.90369	2.7527	3.0495	3.09898	2.92635	5.60827	2.77599	4.86274	0.9643804
3750	-717.0834	-572.5659	-144.5175	228348.9	0.1009808	0.04538645	0.04740697	2.45119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.33217	0.1165401	0.997341	0.999319	1.00068	1.00266	2.498597	8.30439	6.84239	6.99818	6.44285	3.46202	4.62802	1.11806	7.36803	5.78191	6.5347	5.40583	3.19542	2.75976	1.45485	2.70619	6.25019	6.35971	6.82101	2.90369	2.7527	3.0495	3.09898	2.92635	5.60827	2.77599	4.53354	0.9810266
3760	-716.6553	-566.2138	-150.4414	808500.1	0.08867677	0.02294204	-0.05703472	3.257503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.00044	0.07648858	0.998587	0.999639	1.00036	1.00141	3.200468	8.30439	6.88411	6.99818	6.44285	3.46202	4.62802	1.35631	7.36803	5.78191	6.5347	5.40583	3.0882	2.75976	1.45485	4.18582	5.78662	6.35971	6.82101	2.90369	2.7527	3.0495	3.09898	2.92635	5.60827	3.06135	4.53354	1.017821
3770	-722.2019	-571.3109	-150.891	872950.6	0.08280744	0.06007476	0.05271362	1.659983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.23443	0.1060968	0.99864	0.999652	1.00035	1.00136	1.712696	8.30439	6.88411	6.9583	6.66038	3.46202	4.62802	1.36054	7.36803	5.78191	6.5347	5.75261	3.19528	2.75976	1.45485	6.90629	5.78662	6.35971	6.91962	2.90369	2.33686	2.96594	2.83904	2.92635	4.41041	2.85238	4.53354	0.9692219
3780	-717.525	-569.6974	-147.8276	826858.8	0.09888411	0.07159862	0.1606565	1.933738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.52499	0.1491305	0.998602	0.999643	1.00036	1.0014	2.094395	8.32422	6.88411	6.9583	6.66038	3.46202	4.62802	1.36054	7.36803	5.78191	6.5347	5.2049	3.19528	2.75976	1.52898	5.46705	5.78662	6.35971	6.91962	3.00244	2.33686	2.96594	2.83904	3.15785	4.41041	2.85238	4.82253	0.9232922
